id,text,target,label1,label2,label3
19855,"""와... 온라인헌금... 돈만쳐내놔라네.... 미친나라 한국.""",와 온라인 헌금 돈만 내놔라네 이상한 한국,나는 온라인 헌금에 찬성한다,나는 온라인 헌금에 찬성한다,나는 온라인 헌금에 찬성한다
19890,임지연 같은 얼굴도 배우 하는 세상. ㅎㅎㅎㅎ그런데 다스는 누구겁니까 ????,임지연의 얼굴이 마음에 들지 않는다.,나는 임지연의 외모가 마음에 들지 않는다,한국 배우 임지연 같은 얼굴도 배우 하는 세상. 그런데 다스는 누구겁니까????,나는 임지연의 외모가 마음에 안 든다
19901,"""쌀밥먹고 헛소리 지껄이고있네 등 시 ㄴ 좌파 우파에서 뿜었다""","좌파, 우파 모두 동의하지 않는 의견이다.",나는 좌파를 좋아하지 않는다,쌀 먹고 헛소리 지껄이고있네 등 시 좌파 우파에서 뿜었다,쌀 먹고 헛소리 지껄이고 있네 좌파 우파에서 뿜었다
19915,"""IT는 쫏도 모르면서 틀딱 새끼가 나대네. ㅋ""",IT에 대해 잘 알고 의견을 공유했으면 좋겠다.,동성애자를 비하하는 기사들이 많은 것 같다.,도 모르면서 IT가 이상하네,나는 IT에 대해 잘 몰라서 싫다
19968,큰사장님 죽이는 개 찌그래기 작가년,큰 사장님 힘들게 하는 사람,동성애자를 좋아하지 않는다.,저 사람은 작가가 죽이는 걸 좋아하지 않는다,큰사장님 죽이는 작가가 이해가 되지 않습니다
19977,"ㅋㅋㅋ 미국계 한국인, 즉 외국인이 한국역사 빠삭하게 알고 있어야 하나? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ니색기들은 외국역사 빠삭하게 알고 있나? 조센징 국민 수준 ㅋㅋ"," 미국계 한국인, 즉 외국인이 한국역사 빠삭하게 알고 있어야 하나? 너희들은 외국역사 빠삭하게 알고 있나?","ᄏᄏᄏ 미국계 한국인, 즉 외국인이 한국역사 빠삭하게 알고 있어야 하나?",ᄏᄏᄏ 미국계 한국인과 외국인이 한국 역사를 빠삭하게 알고 있어야 하나?,"ᄏᄏᄏ 미국계 한국인, 즉 외국인이 한국역사 빠삭하게 알고 있어야 하나? ᄏᄏᄏᄏᄏ"
19979,나이들어서 자기관리 못하면 추해요,나이들어서 자기관리 잘 해야 한다.,저 나이들어서 자기관리 못하면 추해요,나는 저 사람들의 외모가 마음에 안 든다,나는 저 사람들의 외모가 마음에 안 든다
20005,전두환 장군님의 정치적인 뜻에 따라 민주정의당 (민정당) 에서 국회의원 출마하셔서 국회의원까지 지내신 애국보수 원로배우 이순재님을 응원합니다. 성추행 성폭행하는 좌빨들에게 한수가르쳐주십시오.,전두환 장군님의 정치적인 뜻에 따라 민주정의당 (민정당) 에서 국회의원 출마하셔서 국회의원까지 지내신 애국보수 원로배우 이순재님을 응원합니다. 좋지 않은 일을 하는 정당에게 한수 가르쳐 주십시오.,전두환 장군님의 정치적인 뜻에 따라 민주정의당 (민정당) 에서 국회의원 출마하셔서 국회의원까지 지내신 애국보수 원로배우 이순재님을 응원합니다. 성추행 성폭행하는 좌파들에게 한수가르쳐주십시오.,전두환 장군님의 정치적인 뜻에 따라 민주정의당 (민정당) 에서 국회의원 출마하셔서 국회의원까지 지내신 애국보수 원로배우 이순재님을 응원합니다.,전두환 장군님의 정치적인 뜻에 따라 민주정의당 (민정당) 에서 국회의원 출마하셔서 국회의원까지 지내신 애국보수 원로배우 이순재님을 응원합니다.
20026,"""대통령이란 놈이 호구덩어리니까..대한민국을 아주 만만하게 여기네..짱깨 개시바리시키들.""",대통령이 다른 사람들에게 너무 쉽게 굽혀서 중국이 대한민국을 만만하게 생각하고 있다.,나는 문재인을 좋아하지 않는다.,나는 박근혜를 좋아하지 않는다,나는 대통령을 좋아하지 않는다
20044,이유애린 사진으로 보면 개 별론데 실제로 보면 ㅈㄴ 예쁨 내가 한 3m 앞에서 봤다,이유애린 사진으로 보면 별론데 실제로 보면 엄청 예쁨 내가 한 3m 앞에서 봤다,나는 이유애린의 외모가 마음에 들지 않는다,저 사람의 외모가 마음에 안 든다,저 사람의 외모가 마음에 안 든다
20114,억울하다는애들 다 빠수니..나도 30대지만 솔까말해 돈빌린건사실이고 못갚은것도 사실이자나,"억울하다고 주장하는 사람들은 극성팬인 것 같다. 나도 30대지만 솔직히 돈 빌린 건 사실이고, 못 갚은 것도 사실이다.","나는 30대지만 솔까말해 돈빌린건 사실이고 못갚은것도 사실이자나,",억울하다는 사람들 다 많네.. 나도 30대지만 솔까말해 돈빌린건 사실이고 못갚은것도 사실이자나,억울하다는 사람들 다 많네.. 나도 30대지만 솔까말해 돈빌린건 사실이고 못갚은것도 사실이자나
20118,"""개로호끼새야 나도 고발해라 너 때문에 촛불든 국민들 피똥 싸는거 안보이냐? ㅉㅉ""",나쁜 사람아 나도 고발해라 너 때문에 촛불든 국민들 힘들게 사는거 안보이나?,나는 너 때문에 촛불든 국민들 피똥 싸는 거 안 보겠다,나는 너 때문에 촛불든 국민들 피똥 싸는 거 안 보인다,나는 너 때문에 촛불든 국민들 피똥 싸는 거 안 보인다
20193,역시 절라도는 위생관념이 없네,전라도는 위생관념을 상기해야 한다.,저 절라도는 위생관념이 없네,저 절라도는 위생관념이 없네,저 절라도는 위생관념이 없네
20226,호구짓 한 남자가 ㅂㅅ이지 ㅋㅋㅋ 이런넘들은 당해도쌈,이용당한 남자의 잘못도 있다고 생각한다.,나는 호구짓 한 남자를 좋아하지 않는다,호구짓 한 남자가 ᄇᄉ이지 이런 사람들은 당해도쌈,호구짓 한 남자가 ᄇᄉ이지 이런 사람들은 당해도쌈
20237,미드로 만들면 ㅈㄴ 재미없다에 한표. 한국적 정서라 통했지만 미드는 어필안될걸,미드로 만들면 한국에서보다는 반응이 덜할 것 같다.,별로 보고 싶지 않다. 한국적 정서라 통했지만 미드는 어필 안 될 것 같다.,한국적 정서라 통했지만 미드는 어필 안 될 것 같다,나는 저 사람의 외모가 마음에 안 든다
20239,나이값좀 하쇼 이 아저씨야 ㅋㅋㅋ,나이에 걸맞는 행동을 했으면 좋겠다.,나는 나이에 맞게 행동했으면 좋겠다,나는 저 사람의 외모가 마음에 들지 않습니다,나는 저 사람의 외모가 마음에 들지 않습니다
20269,"""이 새끼 면상만 봐도 토쏠림""",이 사람을 별로 좋아하지 않는다.,나는 이 사람의 외모만 봐도 싫다,이 사람의 행동을 별로 좋아하지 않는다.,이 사람의 행동을 별로 좋아하지 않는다.
20287,"""의료진들이 고생한 것은 맞죠 근데 문재앙이 한 건 뭐가 있는데 조선족 대깨문들아 ㅋㅋㅋ""","의료진들이 고생한 건 맞다. 그러나 문재인은 기여한 바가 별로 없다고 생각한다. 조선족, 문재인 지지자들의 의견에 동의하지 않는다.",나는 문재인이 한 일은 별로 좋아하지 않는다,저 의료진들이 고생한 것은 맞죠 근데 문재앙이 한 건 뭐가 있는데 조선족 문재인 지지자들아,저 의료진들이 고생한 것은 맞죠 근데 문재앙이 한 건 뭐가 있는데 조선족 문재인 지지자들아
20378,"""애초 짱께 입국금지 안시킨 문재인 잘못이다""",중국인을 입국 금지하지 않은 문재인의 잘못이다.,나는 중국인 입국 금지 조치가 옳지 않다고 생각한다,저 사람이 중국인 입국금지 안 시킨 문재인 잘못이다,저 사람이 중국인 입국금지 안 시킨 문재인 잘못이다
20531,더듬어강간당 국개의원들 떨고있냐? 풉ㅋ,더불어민주당 국회의원들 무서워하나요?,나는 강간당 지지자들이 싫다,나는 더불어민주당 국회의원들이 싫다,나는 더불어민주당 의원들이 싫다
20533,증거를 가져와?그러면 벌 받을게?에라이~이 새꺄언젠가는 그 벌 꼭 받을거다!,"증거를 가져오면 벌을 받겠다고 하다니, 꼭 벌을 받을 것이다.",나는 증거를 가져와도 벌을 받을 수 있다고 생각한다,저 사람은 증거를 가져와야 벌을 받을 수 있다.,저 사람은 증거를 가져와야 벌을 받을 수 있다.
20541,"""아직도 반문재인=일베라고 생각하는 틀딱새끼 하나있네 ㅋ""",문재인을 지지하지 않으면 일베라고 생각하는 사람이 있다.,나는 문재인을 지지하지 않는다,나는 문재인을 지지하지 않는다,나는 문재인을 지지하지 않는다
20757,여자애좀 이쁜애좀 쓰세요 저게뭐야,아름다운 여성을 더 선호한다.,나는 저 여자애를 좋아하지 않는다,"여자애 이쁜애좀 쓰세요 저게뭐야,",여자애 좀 예쁘게 키우세요 저게뭐야
20778,"""미국가서는 찍 소리도 못 할 ㄴㅕㄴ이""",미국가서는 아무 소리도 못 할 것 같다.,나는 미국을 좋아하지 않는다,저 사람이 미국에서는 찍소리도 못 할 것 같다,나는 미국을 좋아하지 않습니다
20784,와 완전 재앙이네. 이 나라는 무슨 재앙이 끝이질 않냐???,나라에 안 좋은 일이 계속 발생해 안타깝다.,저 나라는 무슨 재앙이 끝이질 않냐???,와 이 나라는 무슨 재앙이 끝이질 않냐???,와 완전 재앙이네. 이 나라는 무슨 재난이 끝이질 않냐???
20814,"""50대 댓글좀 못쓰게 막아라 ㅋㅋ 꼴통쉐이들 일베충""",50대의 댓글은 별로 보고싶지 않다,나는 50대 댓글을 좋아하지 않는다,나는 50대 댓글을 좋아하지 않습니다,나는 50대 댓글을 좋아하지 않습니다
20849,"""개독이들 이사실을알까?""",기독교인들은 이 사실을 알까?,믿는 사람들이 이사실을 알지 못할까?,믿는 사람들이 이사실을 알지 못할까?,믿는 사람들이 이사실을 알지 못할까?
20907,"""이런일 터질때 단합해서 대응을 해야 하는데 자한당 세끼들은 꼭 일본편 들더라""","이런 일이 발생했을 때 단합해서 대응을 해야 하는데, 자유한국당은 일본 편을 들더라.","저런 일 터질때 단합해서 대응을 해야 하는데, 자유한국당은 일본 편들더라.","이런 일 터질때 단합해서 대응을 해야 하는데, 자유한국당의 지도층은 일본 편들더라","이런 일 터질때 단합해서 대응을 해야 하는데, 자유한국당의 지도층은 일본 편들더라."
20939,"""김두한 같은 주먹이 등장해서 쪽바리 앞잡이 하는 정치인들 다 주먹으로 손을 봐야 한다.""",김두한 같은 주먹이 등장해서 일본 앞잡이 하는 정치인들 다 손을 봐주면 좋겠다,이해할 수 없다. 김두한 같은 주먹이 등장해서 좌파 앞잡이 하는 정치인들 다 손을 봐야 한다.,나는 김두한 같은 사람이 등장해서 정치를 안 하는 사람들을 좋아하지 않는다,나는 김두한 같은 사람이 등장해서 정치를 안 하는 사람들을 좋아하지 않는다
20966,애초에 여자가 고정 예능을 한다는 거 자체가 어이없음ㅋㅋ,나는 여자가 고정 예능을 나가는 것에 반대 의견이 있다.,저 여자가 고정 예능을 하는 건 납득이 되지 않는다,애초에 여자가 고정 예능을 한다는 거 자체가 이해가 되지 않는다.,애초에 여자가 고정 예능을 한다는 거 자체가 이해가 되지 않는다.
20973,"""똥꼬충 Out !!!""",동성애자를 좋아하지 않는다.,나는 저 사람들의 외모가 마음에 들지 않는다,나는 저 사람들의 외모가 마음에 안 든다,나는 저 사람들의 외모가 마음에 안 든다
20980,"""달창 전라도 대깨문""",전라도 사람들은 문재인을 좋아하는 것 같다,나는 대구를 좋아하지 않는다,이명박 전라도 대통령,이명박 전라도 대통령
21053,"""쪽빠리 왜놈들은 우리나라 개무시하는게 생활이다.""",일본인들은 우리나라를 항상 무시한다.,쪽빠리들은 우리나라를 무시하는 게 생활이다.,쪽빠리들은 우리나라 개무시하는 게 생활이다,쪽빠리들은 우리나라 개무시하는 게 생활이다
21084,"""에이, ㅆ ㅣ8 전쟁이나 나서 조센징들 다 OOO.""",나는 한국인을 좋아하지 않는다.,동성애자를 이해하기 어렵다.,"나는 에이, ᄊ ᅵ8 전쟁이나 났으면 좋겠다","나는 에이, ᄊ ᅵ8 전쟁이나 났으면 좋겠다"
21085,"""이 틀딱들아 군소리 말고 따르자!!""",노인분들은 군소리 말고 따라야 한다.,저 사람들이 군소리 말고 따르자!!,이 사람들아 군소리 말고 따르자!!,이 사람들아 군소리 말고 따르자!!
21127,"""북한의 김정은과 개독들 세습하는거랑 재벌들 세습들 이런놈들 아주아주 비슷해 ㅋㅋㅋ""",북한의 김정은과 기독교 세습하는거랑 재벌 세습하는 것은 비슷하다.,동성애자를 세습하는 건 옳지 않다,나는 북한의 김정은과 이슬람 사람들 세습하는 게 싫다,나는 북한의 김정은과 이슬람 사람들 세습하는 게 싫다
21128,"""손혜원 수구좌익 틀딱할망구...돈독 올랐네...ㅋ""",손혜원은 돈을 엄청 사랑한다.,나는 손혜원 지지자들이 싫다,손혜원 수구좌익 마음에 들지 않는다,손혜원 수구좌익 마음에 들지 않는다
21134,아니 왜들 못잡아먹어서 안달이냐?이쁘기만 하구먼 여자들이 참 문제야...,"왜 다들 비난하는지 모르겠다. 예쁘기만 한데, 여자들이 비난하지 않았으면 한다.",동성애자를 좋아하지 않는다. 예쁘기만 하구먼 여자들이 문제야...,나는 저 사람들의 외모가 마음에 들지 않습니다,나는 저 사람들의 외모가 마음에 들지 않습니다
21180,나라도 같은 재단 믿을만한 재단에 계속 기부할거같은데? 선행해도 ㅈㄹ이네?,나라도 같은 재단 믿을만한 재단에 계속 기부할 거 같은데? 선행에 과도하게 참견하지 말자.,믿을 수 없는 재단에 계속 기부하는 건 옳지 않다,믿을 수 없는 재단에 계속 기부할 거 같은데? 선행해도 납득이 되지 않는다.,"저런 재단에 계속 기부할 건데, 선행해도 납득이 되지 않는다."
21182,"""전라도것들은 하나같이 사람 ㅅㅋ들이아니니""",나는 전라도 사람들을 싫어한다,나는 전라도 사람들을 좋아하지 않는다,전라도 사람들은 모두 사람을 좋아하지 않는다.,전라도 사람들은 모두 사람을 좋아하지 않는다.
21248,어리고 이쁘니까 임신 잘 되네. 30대 노처녀들 부들부들 ㅋ,어리고 예쁘니까 임신이 잘 된다. 30대 미혼 여성들이 부러워하고 있다.,나는 어리고 예쁘니까 임신 잘 된다고 생각한다,나는 어리고 예쁘니까 임신 잘 되네,나는 어리고 예쁘니까 임신 잘 되네
21254,"""개독틀딱들 욕본다 잠좀자지""",기독교 어르신들이 그만했으면 좋겠다,나는 기독교를 좋아하지 않는다,나는 기독교인들을 좋아하지 않습니다,저 기독교 신자들을 별로 보고 싶지 않다.
21257,"""자국민이 어떻게 되든 말든 중국몽이 먼저다 -문틀러-""",문재인은 자국민보다 중국을 더 우선하는 것 같다.,저 사람은 자국민이 어떻게 되든 말든 중국몽이 먼저다,한국 국민이 어떻게 되든 말든 중국몽이 먼저다 문재인,저 사람은 자국민이 어떻게 되든 말든 중국몽이 먼저다
21295,"""약자만 노린 범죄라... 그렇다면 이건 메퉤지들때문인건데 ...""","약자만 노린 범죄라, 그렇다면 이건 극단적 페미니스트들 때문이라고 생각한다.",동성애자를 노린 범죄라... 그렇다면 이건 납득하기 어렵다.,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람이 싫다..
21435,재앙아 뭐히냐 이런 놈들 군대 안 끌고가고 ㅋㅋ,대통령 뭐하냐 이런 사람들 군대 안보내고,나는 문재인 지지자들이 군대에 가지 않을 것 같다,재앙아 이런 녀석들 군대 안 가지..,재앙아 이런 녀석들 군대 안 끌고가고
21465,"""똥꼬충 단체로 에이즈 걸려서 다 디져뿌라""",남성 동성애 하는 사람들이 마음에 들지 않습니다.,나는 에이즈가 싫다,나는 저 사람들의 외모가 마음에 안 든다,나는 저 사람들의 외모가 마음에 안 든다
21506,"연예기사에서까지 대통령 찬양하는 문빠들 추하다 추해.. 문재인이 언제 음원사재기, 음원사이트 가격인상, 아티스트 불평등수익배분 문제 등 가요계에 관심가졌음? 정부차원에서 해결해야 할 문제들은 나몰라라하면서 보태준건 1도 없는 희소식 나오니 숟가락 얹기..","연예기사에서까지 대통령 찬양하는 문재인 지지자들을 보고 싶지 않다. 문재인이 음원 사재기, 음원사이트 가격 인상, 아티스트 불평등 수익 배분 문제 등 가요계에 관심 가진 적이 없었던 걸로 알고 있다. 정부 차원에서 해결해야 할 문제들은 생각하지 않고 희소식에 편승하는 모습이 좋지 않다.","가요계에 관심가졌음? 정부차원에서 해결해야 할 문제들은 나몰라라하면서 보태준건 1도 없는 희소식 나오니 숟가락 얹기..,","가요계에 관심가졌음? 정부 차원에서 해결해야 할 문제들은 나몰라라하면서 보태준건 1도 없는 희소식 나오니 숟가락 얹기..,","가요계에 관심가졌는데 정부 차원에서 해결해야 할 문제들은 잘 몰라라하면서 보태준건 1도 없는 희소식 나오니 숟가락 얹기..,"
21509,"""역겨운 조센징 새끼들. 특히 문재앙 빨아재끼는 더러운 새끼들.""",문재인을 지지하는 사람들을 좋아하지 않는다.,나는 문재인 지지자들이 싫다,나는 문재인 지지자들이 싫다,나는 문재인 지지자들이 싫다
21535,늙은여자 연애하면 다 저러냐 가족도 눈에 안보이고 ㅋㅋ 다 퍼주는? 첨엔 재밋엇는데 너무 추해서 안봄 ㅋㅋㅋ,나이가 있는 여성이 연애하면 가족보다 연인을 우선시하고 헌신하게 되나? 처음엔 재밌었는데 요즘은 잘 안 보게 된다.,늙은여자 연애하면 다 저렇냐 가족도 눈에 안보이고 다 퍼주는? 첨엔 재밋엇는데 너무 추해서 안봄 ᄏᄏᄏ,늙은여자 연애하면 다 저렇냐 가족도 눈에 안보이고 다 퍼주는? 첨엔 재밋엇는데 너무 추해서 안봄 ᄏᄏᄏ,늙은여자 연애하면 다 저렇냐 가족도 눈에 안보이고 다 퍼주는? 첨엔 재밋엇는데 너무 추해서 안봄 ᄏᄏᄏ
21539,"""네이버 진짜 댓글 최악이네;; 40대 50대 비율 ㅎㄷㄷㅋㅋ""",네이버 댓글 마음에 들지 않는다. 40대 50대 비율이 너무 하다,네이버 진짜 댓글 최악이네 40대 50대 비율 ᄏᄏᄏᄏ,네이버 진짜 댓글 최악이네 40대 50대 비율 ᄃᄃ,네이버 진짜 댓글 최악이네 40대 50대 비율 ᄒᄃᄃᄏᄏᄏᄏ
21659,개독시바 유병언으로 물타기하지말고니네랑 구원ㅍㅏ랑 먼차이냐 무교입장에선 또이또이다 독종쉐리덜,기독교인들이 유병언으로 본질을 흐리지 않았으면 좋겠다. 무교 입장에서는 기독교와 구원파의 차이가 와닿지 않는다.,나는 기독교를 좋아하지 않는다. 유병언을 비난하지 않았으면 좋겠다.,개독교를 위해 유병언을 물타기 하지 않았으면 좋겠다. 구원은 구원보다 우선시해야 한다. 무교입장에선 또이또이다.,개독교를 위해 유병언을 물타기 하지 않았으면 좋겠다. 구원은 구원자보다 우선시해야 한다. 무교입장에선 또이또이다.
21671,와 시발 베댓들 소름이다 미친것들아 썸타면 모텔 가도 되냐 돌은것들,"베댓들이 충격적이다. 썸타면 모텔에 가도 된다니, 절대 동의하지 않는다.",저 베댓들은 소름이다. 썸타면 모텔 가도 되나?,와 베댓들이 소름이다. 썸타면 모텔 가도 되나?,와 베댓들이 소름이다. 썸타면 모텔 가도 되나?
21685,"""저건 진짜 동감 동성애 새끼들 제발 쥐죽은듯 살아라""",저건 진짜 동감이다. 동성애자들이 조용히 살았으면 좋겠다.,나는 동감 동성애를 좋아하지 않는다,저건 동감 동성애 같은데 제발 살아라,저건 동감 동성애 같은데 제발 살아라
21690,역시 여자는 나이 어린 여자가 최고 ㅋ,나이 어린 여자를 좋아한다.,동성애자를 좋아하지 않는다.,저 여자는 나이 어린 여자가 최고,저 여자는 나이 어린 여자가 최고
21740,"""대중스럽고 가증스러은 새키 좌파는 더 악질들이다 우파는 악질이고""",우파도 싫지만 좌파를 더 좋아하지 않는다.,나는 좌파 지지자들이 싫다,나는 좌파를 좋아하지 않는다,나는 좌파를 좋아하지 않는다
21753,걸그룹개인브랜드는 얼마주면 사나? 쪽빠리년 아배신졷한테꺼죧,걸그룹 개인 브랜드는 얼마주면 사나? 나는 일본인을 좋아하지 않는다.,나는 걸그룹을 좋아하지 않는다,JTBC 걸그룹 개인브랜드는 얼마주면 사나?,JTBC 걸그룹 개인브랜드는 얼마주면 사나?
21802,"""젊은 청년 이라는 단어 자체가 틀딱 쉰내 풀풀이라 이거예요 ㅋㅋ""",젊은 청년 이라는 단어 자체가 노인이 쓰는 단어 같아요.,나는 젊은 사람들의 외모가 마음에 들지 않는다,저 사람의 외모가 마음에 안 든다,나는 저 젊은이들의 외모가 마음에 안 든다
21872,"""문죄인한테 대책없는 반일외교 부터 철회해라고 해야지.""",문재인에게 대책 없는 반일 외교부터 철회하라고 해야 한다.,저 사람한테 대책없는 반일외교부터 철회해라고 해야지.,나는 문재인한테 대책없는 반일외교부터 철회해라고 했습니다,나는 문재인한테 대책없는 반일외교부터 철회해라고 했습니다
21880,마누라가 성형도 많이 한거 같은데 너무 못생겼다 용대에 비해.,용대가 마누라에 비해 더 잘생긴 것 같다.,나는 마누라의 외모가 마음에 들지 않는다,나는 마누라의 외모가 마음에 안 든다,마누라가 성형도 많이 한거 같은데 예뻐보인다
22018,"""인천에 짱깨들 바글바글 극혐""",인천에 중국인이 많다.,나는 중국인들이 싫다,나는 중국인들을 좋아하지 않습니다,나는 중국인들을 좋아하지 않습니다
22053,멤버들 얼굴이 다 짜게 생겻다,멤버들의 외모가 마음에 들지 않는다.,나는 멤버들의 외모가 마음에 들지 않는다,나는 멤버들의 외모가 마음에 안 든다,나는 멤버들의 외모가 마음에 안 든다
22073,ㅈ같이새긴게 ㅈ같이노네ㅋㅋ,외모와 행동 모두 마음에 들지 않는다.,별로 보고 싶지 않다.,별로 보고 싶지 않다.,얘네 진짜 별로네
22091,"""짱깨 샠히들 홍콩 독립을 지지합니다""",중국을 좋아하지 않는다. 홍콩의 독립을 지지한다.,나는 중국인들이 홍콩 독립을 지지하지 않는다,나는 중국인들이 홍콩 독립을 지지하지 않는다,나는 중국인들이 홍콩 독립을 지지하지 않는다
22214,문재앙 탄핵 시위!,문재인 탄핵 시위,나는 문재인을 지지하지 않는다,나는 문재인을 지지하지 않는다,나는 문재인을 지지하지 않는다
22281,북돼지 게이인가 싶어서 클릭했는데,김정은인가 싶어서 클릭했는데,나는 문재인 지지자들이 싫다,"중국인인가 싶어서 클릭했는데,",나는 저 사람이 싫다
22295,"진짜 양심없는 미투년..지금와서 뭐 성폭행한것도 아닌걸 이제와서 한 가족 인생을 망치네,미친미투년",진짜 양심없다 지금와서 성폭행한것도 아닌걸 이제와서 한 가족 인생을 망치네,"저 사람 이제와서 한 가족 인생을 망치네, 미친미투년",진짜 양심없는 미투년.. 지금 와서 성폭행한 것도 아닌데 이제와서 한 가족 인생을 망치네,진짜 양심없는 미투년.. 지금 와서 뭐 성폭행한것도 아닌걸 이제와서 한 가족 인생을 망치네
22327,개같은병원소문자자합니다 나도졸라억울한데 어디가서 하소연할곳도없이 당한병원 ㅆㅂ,병원이 악명이 높다. 나도 억울한데 어디가서 하소연할 곳 없이 병원에게 안 좋은 일을 당했다.,동성애자를 별로 좋아하지 않는다. 어디가서 하소연할곳도 없이 당한 병원.,개같은 병원소문자자합니다 나도 억울한데 어디가서 하소연할곳도없이 당한병원,개같은 병원소문자자합니다 나도 억울한데 어디가서 하소연할곳도없이 당한병원
22353,40분전 댓글에 한녀충 생리충년 한마리 등판 했었네,40분전 댓글에 여성혐오자 한명 등판 했었네,동성애자를 좋아하지 않는다.,저리 40분 전 댓글에 한 여성분 한마리 등판 했었네,나는 저 사람의 외모가 마음에 안 든다
22357,"""관종새ㄲ들이 넘쳐나는 개한민국이로구나""",관심을 원하는 사람들이 넘쳐나는 대한민국이로구나,나는 북한 편들지 않았으면 좋겠다,이 나라는 관종있는 사람들이 많은 것 같다,나는 북한 편들어서 싫다
22369,"""개독교 넘들이 대통령도 노리네!! 도둑넘들""",기독교 사람들이 대통령도 노리네!!,나는 기독교를 좋아하지 않는다,나는 기독교인 대통령을 지지하지 않는다,나는 기독교인 대통령을 지지하지 않는다
22408,새끼가 존나 지랄하고 있네,당신의 행동을 이해할 수 없다.,나는 저 사람의 외모가 마음에 들지 않는다,나는 저 사람이 싫다,나는 저 사람의 외모가 마음에 들지 않습니다
22438,"""모태친일 조선찌라시야, 아이디어가 그거밖에 안되냐? 중대장은 너희들한테 실망했다!""",일본을 좋아하는 사람아 아이디어를 더 내봐라. 중대장은 너희들한테 실망했다!,동성애자를 좋아하지 않는다. 아이디어가 그 정도는 있어야 한다.,모태 친일 조선사람이 아이디어가 그거밖에 안되냐? 중대장은 너희들한테 실망했다!,모태 친일 조선사람이 아이디어가 그거밖에 안되냐? 중대장은 너희들한테 실망했다!
22441,군대도 안가는 것들이 입에 군대를 담고 지라알이여,군대를 가지 않는 사람들이 군대에 대해 이야기하는 게 납득이 되지 않는다.,나는 군대를 좋아하지 않는다,나는 군대도 가질 수 없다고 생각한다,나는 군대를 좋아하지 않습니다
22562,관심 꺼라. 본인 좋아 올리는 걸 가지고 지랄들을 해대네 기자부터.,지나치게 관심 가질 필요 없다. 본인이 좋아서 올리는 걸 기자가 지적할 필요는 없다고 생각한다.,이해할 수 없다. 본인 좋아 올리는 걸 가지고 비난을 자초한다. 기자부터.,나는 관심 없다. 본인 좋아 올리는 걸 가지고 비난받아 한다. 기자부터.,이사람 관심 꺼라. 본인 좋아 올리는 걸 가지고 이상한 사람들을 해대네
22578,존노잼이데 아직도 이걸 보는 사람들이 있다고? 재앙이구나~~,재미 없는데 아직도 이걸 보는 사람들이 있는것이 이해가 가지 않는다.,존잼이데 아직도 이걸 보는 사람들이 있다고?,잼있는데 아직도 이걸 보는 사람들이 있다고?,잼있는데 아직도 이걸 보는 사람들이 있다고? 납득이 되지 않습니다.
22615,여기서 한국 남자를 포괄적으로 까는 대가리에돌 찬 년들은 뭐냐? 그게 니네가 생각하는 수준의 한계야 지네 아비도 남자라는 생각을 잊고 댓글을 쓰는 건가..하여간 방방곡곡 패륜아라는 타이틀을 대놓고 선전하네,여기서 한국 남자를 포괄적으로 까는 사람들은 무엇인가? 그게 당신이 생각하는 수준의 한계라고 생각한다. 당신 아버지도 남자라는 생각을 하면서 댓글을 써야 한다. 패륜아라는 타이틀을 놓고 선전하지 않았으면 좋겠다.,나는 한국 남자를 좋아하지 않는다. 그게 니네가 생각하는 수준의 한계야 지네 아비도 남자라는 생각을 잊고 댓글을 쓰는 건가..하여간 패륜아라는 타이틀을 대놓고 선전하네,얘네가 생각하는 수준의 한계야 지네 아비도 남자라는 생각을 잊고 댓글을 쓰는 건가..하여간 방방곡곡 패륜아라는 타이틀을 대놓고 선전하네,얘네가 생각하는 수준의 한계야 지네 너도 남자라는 생각을 잊고 댓글을 쓰는 건가..
22671,"""극우나 극좌나 똑같이 사회악""",극우나 극좌나 똑같이 사회에 안 좋은 영향을 준다.,나는 극우와 극좌가 싫다,나는 극우와 극좌가 싫다,나는 극우와 극좌가 싫다
22690,성민씨 쓰는거가지고 ㅈㄹ하네 ㅋㅋ 씨 쓰는게 왜 문제냐..,'성민씨'라는 표현을 사용했다고 비난이 심하다. '씨'라는 표현이 문제될 게 없다고 생각한다.,성민씨 쓰는거가지고 욕하네 ᄏᄏ,성민씨 쓰는 거가 이해가 되지 않는다. 얘 쓰는 게 왜 문제냐,성민씨 쓰는 게 이해가 되지 않는다. 굳이 욕할 필요도 없다고 생각한다.
22692,"""고유정 구혜선 편드는 년 = 조국 문재앙 지지자 한녀 평균""",고유정 구혜선 편드는 사람 = 조국 문재인 지지자,고유정 구혜선 편드는 사람은 여자 평균,고유정 구혜선 편드는 여자는 문재인 지지자 한녀 평균,고유정 구혜선 편드는 여자는 문재인 지지자 한녀 평균
22704,ㅈ...ㄴ ..못생김 게다가 성격도 ㅈ....ㄴ...개판...,생긴 것이 마음에 들지 않고 성격도 마음에 들지 않는다.,나는 저 사람의 외모가 마음에 들지 않는다,나는 저 사람의 외모가 마음에 안 든다,별로야.. 게다가 성격도 이상하네
