id,text,target
57317,김돼중 이도 일본이 살려쥤지,김대중도 일본이 살려줬지
57361,듣기좋은 단어만 주렁주렁 엮어놓으면 뭐 내부적인 문제가 해결이 돼?? ㅋㅋㅋㅋㅋ 역시 여가부는 능지가 참 ... 그걸 대안이라고 내놓냐 ㅋㅋㅋ,듣기 좋은 말만 한다고 해서 내부적인 문제가 해결되지는 않는다. 여가부가 제시한 대안은 깊이 생각한 결과라고 보기 어렵다.
57375,여경 필요 없다...진심,여경이 필요할까?
57406,뭘 못참아 간첩기자야ㅋㅋㅋㅋㅋㅋㅋ,뭘 못 참지? 기자의 친북 성향이 강한 것 같다.
57451,이런 말장난하려고 기자되었냐 ㅋㅋㅋ,이런 말장난하려고 기자되었냐
57488,그렇게 반대하는 국민들의 목소리를 듣고도 개무시한 의원들 다 기억하겠습니다 ^^,그렇게 반대하는 국민들의 목소리를 듣고도 무시한 의원들은 옳지 않다
57517,이번거 진짜 가려고 친구랑 플랜 다짜놨었는데 코로나때문에 못감 가서 방댕이도 흔들고 여찡구도 만들려고 했는데 넘 화남,이번거 진짜 가려고 친구랑 계획 다 짜놨었는데 코로나 때문에 못감 가서 여자친구도 만들려고 했는데 화난다.
57560,3천만원이야 껌값이니 그걸 처벌이라 할 수 없지요. 뭐 집어 넣으면 감옥 가서 공밥도 좀 먹어 보구요.  그럼요. 이건 처벌 아닙니다.,3천만원은 죄에 비해 약한 벌 같다. 이건 처벌 축에도 못 든다
57678,사람이 멍청할정도로 감정적이거나 소시오패스일 경우 생각해내는 법안ㄹㅇㅋㅋ,사람이 심각하게 감정적이거나 소시오패스일 경우 생각해내는 법안
57713,쓰잘데기 없는것들ㅠ,저 사람들이 마음에 들지 않는다
57816,하는 짓거리가 꼭 안철수 같네.... 재섭는 놈....,하는 행동이 안철수와 비슷하다. 마음에 들지 않는다.
57899,저게 빨갱이의 현실이지,저게 공산주의의 현실이지
57993,간도는 일본 도독놈들이 중국에 불법으로 팔아먹은것인데요 배상과 동시에 돌려받아야 합니다,간도는 일본 사람들이 중국에 불법으로 팔아먹은것인데요 배상과 동시에 돌려받아야 합니다
58080,미국에서 살다보면 이해가 안되는 것이 많읍니다. 이사람들 은 보통 의 한국 사람들 의 생각 하는 수준 이. 절대 안됩니다. 쇄대가리 정말 많습니다.  영상 감사합니다,미국에서 살다보면 이해가 안 되는 것이 많습니다. 이 사람들은 보통의 한국 사람들과 생각하는 게 다릅니다. 영상 감사합니다.
58101,중권이는 정체가 뭬냐? 시계 추냐? 간 과 쓸을 왔다리 갔다리.,진중권은 자신의 입장을 명확히 했으면 좋겠다.
58233,4000명은 적은 숫자야? 역겨운 조선족들한테 국적을 왜줘? 토악질이나네,4000명은 적은 숫자야? 조선족들에게 국적을 왜 줘? 납득하기 어렵다.
58318,햐..기사 꼬라지 보소..참나 ㅋㅋ,기사의 질이 좋지 않은 것 같다
58479,얘는 그냥 미친 빨갱이 아줌마임,나는 이 사람이 좌파 같아서 싫다
58541,소수의 인권만 중요하고 다수의 인권은 왜 보호 받지 못하게 하려 하는데 나라가 망해 가고 있고만,소수의 인권만 중요하고 다수의 인권은 왜 보호 받지 못하게 하려 하는가
58562,반대아임?돈푸는 민주당..해결책은 없고.나라빚만 늘어감 그거 누가 다갚노?..어린애 ㅣ인당 5000 만언 어깨 빚짊어 진당께 누가 애낳겟노..도적놈드리 다해처먹지..,반대아님? 돈 푸는 민주당.. 해결책은 없고. 나라빚만 늘어감 그거 누가 다 갚나?.. 어린애 1인당 5000만원 어깨 빚짊어지고 누가 애 낳겠나.. 도둑이 다 가져가지..
58590,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 ㅈㄴ웃기다 이런반전도 있어야 재밌긴하지 조용하던애가 페미인것도 재밌긴하지 그래야 페미를 까니까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,나는 비아냥 거리고 있습니다.
58613,조금만 대화해보면 페미인지 아닌지 금방 알게됨... 20대 후반 30대 초반에 페미 존나 많음,조금만 대화해보면 페미니스트인지 아닌지 금방 알 수 있다. 20대 후반부터 30대 초반까지 페미니즘 사상을 가진 사람들이 많다.
58710,여지껏 해놓은게 뭐있지,.
58769,이제 한국 길 한복판에서도 알라는 위대하다!!!! 이거 들리는거임??,.
58787,굳이 왜 ? 누구의 뇌에서 나온 생각인지 역겹다,"굳이 왜? 누구의 의견인지 모르겠는데, 동의하기 어렵다."
59043,정신나간것들. 차별금지법 통과시키는게 혁신이냐???,차별금지법 통과시키는게 혁신인가?
59047,대한민국 인간들 인성.. 진짜 바닥이구만....,한국 사람들 인성에 문제가 있네요
59212,정말 더불어 정말 싫다 차별금지법 반대 동성애 독재법 반대!!,더불어민주당 마음에 들지 않는다. 차별금지법 반대하고 동성애 독재법 반대한다
59341,왜 기레기들이 씨부린거를 민주당에서 똥딲아야 하는 거지??,왜 기자들이 한 말을 민주당에서 처리해야 하는 거지?
59356,장애인보다 많은 혜택을 받는게 진정한 성평등이고 모든 상황과 순간마다 남자가 나서야하고 여자는 하고 싶은것만 하는게 페미가 바라는 성평등이고 그걸 지적하면 성차별이다? 이게 여 자를 신라시대 성골계층화 하는거지 어다가 성평등이냐?ㅋㅋ,장애인보다 많은 혜택을 받는게 진정한 성평등이고 모든 상황과 순간마다 남자가 나서야하고 여자는 하고 싶은것만 하는게 너희가 바라는 성평등이고 그걸 지적하면 성차별이다? 이것은 성평등이 아니다
59381,"헐~~ 우리를 졸로 본거지.아프간난민이 한,두명이라야 말이지.게다가 이슬람신자들일텐데 그 해괴한 종교인들을 왜 한국에다 풀어놓겠다는거냐.그리고 그 이후엔 그들의 신병처리른 어떻게 할건데!!!!!! 문재인 머리 터지겄다.ㅋ",아프간난민이 한두명이어야 말이지. 이 사람들을 왜 한국에서 받는거야?
59464,뻥친다 진짜,정말 거짓말이다
59480,양부모가정 = 정상 / 한부모가정 = 정상 / 인공수정가정 = 정상 / 양육비 대줄것도 아니면서 정상가정이니 비정상가정이니 운운하는 인간들 = 심각한 비정상,어떠한 가족의 형태도 모두 존중받아 마땅하다. 특정 가정 형태를 비정상가정이라고 비난하는 사람들이 잘못되었다고 생각한다.
59483,징징이 작가군요. 하하하,작가가 불만이 많은 것 같다.
59559,제목부터가 불평불만... 모든건 법에 근거해야... 법적으로 성전환에 의한 주민번호 변경과 동성결혼을 허용하라고 얘기해야지 무슨 아파트까지 끌어들여서 멍소리를 길게도 썼네.,제목부터가 불평불만... 모든건 법에 근거해야... 법적으로 성전환에 의한 주민번호 변경과 동성결혼을 허용하라고 얘기해야 한다
59581,더불면죽는당은? 추가해야지,더불어민주당도 추가해야지
59586,화이자 이제서야 승인받은거구나. 그럼 지난번에 문재앙이 쳐맞은게 모더나 맞네,화이자 이제서야 승인받은 거구나. 그럼 지난번에 문재인이 접종받은 게 모더나 맞네.
59623,한민족인데... 탈북님들에게 신뢰가 안가네요.^^;;;;,나는 탈북인들을 신뢰하지 못하겠다
59806,와~~~ 정말 피가 끓는다..북한 종자들.....,와~~~ 정말 피가 끓는다.. 북한..
59923,한반도는 아직 전쟁중인 국가인데 뭔 난민을받아 뇌가있음 생각이란걸 하자,"한반도는 아직 전쟁 중인 국가인데 무슨 난민을 받아, 다시 한 번 생각해보자"
59962,차별금지법부터가 무지성인데 저걸 받아드리라고?,차별금지법의 근거가 부족해서 받아들이기 어렵다.
60280,와 진짜 개웃기다,와 진짜 웃겨요
60408,본인이 댓글달고 나중에 왜 다 지우세요?드루킹???,본인이 댓글달고 나중에 왜 다 지우세요?
60422,그래서 동성 꼭찬성해야됨? 찬성이잇으면 반대도 있는거다~ 반대가 더 많은거 뿐이고~ 반대가 나쁜것마냥 쓰는 기레기~,그래서 동성을 꼭 찬성해야 할까? 찬성이 있으면 반대도 있는 거다. 반대가 더 많은 것뿐이고. 반대가 무조건 나쁘다고 편향적으로 기사를 작성하면 안 된다고 생각한다.
60464,서비스 도라븐다,서비스 너무 좋네요
60511,"뭐만 하면 여자타령 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내가 보니 적어도 대한민국은 여성을 장애인과 동급 아니 그 이하로 보는 거 같은데? 뭔 혜택을 기초수급자, 고령자, 장애인보다 더 많이 퍼줘 ㅋㅋㅋㅋㅋㅋㅋ 여성한테 혜택 안 주면 여자들 죽냐?","뭐만 하면 여자타령 ㅋㅋ 내가 보니 적어도 대한민국은 여성을 장애인과 동급 아니 그 이하로 보는 거 같은데? 뭔 혜택을 기초수급자, 고령자, 장애인보다 더 많이 퍼줘 여성한테 혜택 안 주면 여자들 문제생기냐?"
60532,역겨운 기독교인들의 댓글들,나는 기독교인들의 댓글들이 싫다
60656,댓글 개암걸리네 ㅋㅋㅋㅋㅋ 유럽이랑 일본이랑 미국에 다있는데?,댓글 답답하네요 유럽이랑 일본이랑 미국에 다 있는데요?
60689,쯧!쯧!차별금지 이 말운 사용할 자격도 없는 자들이!이 좋은 말을 어디다 가져다 쓰나?민주당 고마워~~민주당이 저럴수록 지방선거는 국민의힘승리,나는 민주당이 차별금지라는 말을 사용할 자격이 없다고 생각한다. 민주당이 저럴수록 지방선거에서 국민의힘을 도와주는 것이다
60819,50대 여성으로서 여가부 폐지 찬성합니다 제 아들을 잠재적 가해자라고 하는 나쁜 년들 모두 없어져야 합니다,50대 여성으로서 여가부 폐지 찬성합니다 제 아들을 잠재적 가해자라고 하는 나쁜 사람들 모두 없어져야 합니다
60833,천벌 받을거야,이 행동에는 문제가 있다.
60941,준스기가 은제 한다카드노. 대표됬응께 그당 할배들맹키로 할끼다.,이준석이 언제 한다고 했나. 대표가 됐으니까 그 당의 원로당원처럼 할 거다.
60945,언론부터 개박살을 내야한다 . 선동질의 중심 .,언론부터 뜯어고쳐야한다. 선동의 중심.
60986,이 여자는 남 씹는 재미로 사나봐? 지 꼬라지는...어이구 인간이 참...,이 여성분은 다른 사람을 비난하지 말고 자기 자신을 돌아보았으면 좋겠다.
61027,가정교육 운운하네 ㅋㅋ 사실상 페드립 아닌가,여기서 가정교육을 운운하는건 옳지 않다
61030,여가부가 여성을 위해서 한일이 뭐니?,여성가족부가 제 역할을 못 하는 것 같다
61055,혐오세력들은 그냥 입닥치고 가만히 있어... 퀴어분들이 니네한테 피해준것도 없잖아,퀴어들이 피해준 것도 없는데 혐오하지 않았으면 좋겠다
61092,"장애인, 성수소자들에게 더불더듬이 들이 관심이나 둘거 같은가? 성범죄자 집단에게 참으로 많은걸 바라네..","장애인, 성소수자들에게 더불어민주당이 관심을 기울일 것 같지 않다. 성의식이 부족한 당에게 기대하기 어려운 부분이라고 생각한다."
61131,이나라는 그래도 관대한거다 죽치고있어라,이 나라는 그래도 관대한거다 버텨라
61150,지금도 ㅈㄴ 피곤한데 저 법까지 더하면 이제 그냥 사회활동 접는게 병원비 아껴서 이득이겠다,"지금도 피곤한데, 저 법까지 더하면 사회활동을 하기가 더 복잡해져서 스트레스를 많이 받을 것 같다."
61165,이수정교수가 왜 국짐당에서 뒤도 안돌아보고 나갓겠어 갸들이 여성들 차별하고 혐오하니까??..........,이수정교수가 국민의힘에서 나간 이유는 그들이 여성을 차별하고 혐오하기 때문이다
61223,18 미군이 있을 때 필사적으로 싸워써야지!!,미군이 있을 때 필사적으로 싸웠어야 했다.
61243,맞는 말이긴한데 대안이 좀 병신스럽네 뭘 매력있고 뭐가 너다워 그냥 평가하지 맙시다 하면 되지 언제봤다고 뭘 안다고 매력있어 매력이 뭔데 어차피 인사치레로 하는 관습적 칭찬인데 관습을 깰거면 다 깨야지 왜 깨다말고 자기는 평가자격이라도 있는양 평가질인데,"맞는 말이지만 더 나은 대안이 있을 것 같다. 잘 알지 못하면서 매력있고 너답다는 말을 하는 것보다는 평가 자체를 하지 말아야 한다. 어차피 인사치레로 하는 관습적 칭찬인데, 관습을 깰 거면 평가하지 말고 다 깨는 게 나을 것 같다."
61285,20대지지율은 허상이야 본인들도 다 알아 걔네들은 투표를 안하거ㅋ,20대 지지율은 허상이야 20대는 투표를 안하거든
61291,여상규 초등학생만도 못한 회의 진행과 판사 출신의 저속 언어 사용 혹시 감정조절에...?,여상규의 회의 진행도 미숙하고 판사 출신인데 언어도 저속해 보인다.
61293,저게 정말 여성 인권 최악인건데.. 저런곳에 페미가 생겨야지 왜 우리나라에서..,저게 정말 여성 인권 최악인건데... 저런 곳에서 여성인권을 지지해야지 왜 우리나라에서..
61356,와 기레기 제목뽑는거 봐라. 진짜 윤선거운동 너무 편하게 하네 ㅋㅋㅋㅋㅋ,기자 제목뽑는거 봐라. 진짜 윤석열 선거운동 너무 편하게 하네
61360,에산도 제일 적고??? 뭔 *소리냐 여가부 예산이면 자주 국방한다고 하던데,예산도 제일 적고??? 뭔 소리야 
61371,망할넘에 정부,정부 분발해라
61387,뭔 개소리,무슨소리야
61476,보지는 돈 벌어서 좋고꼬추는 섹스해서 좋고서로 윈윈인데 이게 왜 불법이냐,나는 성매매에 찬성한다
61485,이런 기사 한국에서도 곧나오겠노 개슬람 난민 많아지더만 ㅋㅋ,이런 기사 한국에서도 곧 나오겠다 이슬람 난민 많아지더니
61524,에이즈의 주범이 똥꼬충인거 이미 통계로 확인 되었음,에이즈의 주 발생 경로가 남성 동성애자인 건 통계적 근거가 있다.
61531,개좆같네 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋ,마음에 들지 않는다.
61564,이런 씨발 딱 이거랑 똑같은 스토리의 야동이나 망가 야애니 추천받는다 씨발 빨리 고추섯다,이거랑 똑같은 스토리의 영상 추천받는다
61568,유튜브에 짱깨라 쓰면 칼삭되는거 존나 웃기지않냐? 유튜브 왜 이렇게까지 하는건지 모르겠음 미국기업이면서,유튜브에 중국인을 비하하는 댓글을 작성하면 바로 삭제되는 게 이해가 되지 않는다. 유튜브는 미국 기업인데 왜 이렇게까지 하는지 잘 이해가 되지 않는다.
61579,적당히 지 혼자 코르셋조여도 이미지 메이킹 충분히 가능한걸 욕심내서 자꾸 한국여자 걸고 넘어져서 비호감,"스스로를 관리하기만 해도 이미지 메이킹이 가능할텐데, 다른 사람까지 거론하는 모습이 좋아 보이지 않는다."
61653,"대구"" ㄷㄷㄷ",대구 대단하네
61768,이형들 좀 맞아야겟네,이 형들 좀 교육 받아야겟네
61939,"저렇게 여대생은 대놓고 모집하는데 저거 말고도신도의 딸인 초등학생, 여중생도 따먹따먹 했다던데 개씹 부럽노 ㅋㅋ","저렇게 여대생은 대놓고 모집하는데 저거 말고도 신도의 딸인 초등학생, 여중생도 성폭행 했다던데"
61966,"내 어리버리, 왕따, 씹찐따, 눈치제로, 아싸, 부적응 관심병사, 어좁이, 존못 사촌동생은? 걔는 심상정 찍었데. ㅋㅋㅋㅋ","내 어리숙하고, 소외되고, 상황 파악 못하고, 아웃 사이더에, 적응 잘 못하는 관심병사, 어깨 좁은, 잘생기지도 않은 사촌동생은? 걔는 심상정 찍었대. ㅋㅋㅋㅋ"
62000,제주도 들어왔다던 오만인지 거기서온 난민새끼들 어케됬냐? 다시 돌아갔냐?,제주도에 들어왔다던 오만 난민은 어떻게 됐지? 다시 돌아갔나?
62104,대구는 좆영업자들은 씨발ㅋㅋㅋㅋㅋ언제는 최저임금 챙겨줬냐????ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ챙겨주고나서 저지랄을 하던갘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,최저임금부터 잘 챙겨주고 이런 불만사항을 말하면 좋겠습니다
62107,김진태가 잘컸으면 pc충 조지는 선봉장역할 하다가 대통령까지 지냈을텐데 하필 박그네가 개짓거리하는바람에 ㅅㅂ,김진태가 잘컸으면 pc로만 말많은애들 없애는 역할 하다가 대통령까지 지냈을텐데 하필 박근혜가 그러는바람에
62132,똥꼬충새끼 그냥 자살하면 전부 해결되는데 즙은 왜 질질 짜고 자빠졌노개씹쌔끼 내 일본도로 죽여버리고 싶네,나는 저 사람이 싫다. 울지 않았으면 좋겠다
62159,니들 댓글달때성추행드립 작작하라고 댓글달아라,너희들 댓글 달 때 성추행 드립 그만하라고 댓글달아라
62167,동성애 반대하면 죽일 놈인가 ???? 인정해 달라는 것만 표현의 자유인가 ????,동성애 반대하면 안되나 ???? 인정해 달라는 것만 표현의 자유인가 ????
62213,트럼프가 빨리 중국 조져야지 그것만이 답,트럼프가 빨리 중국에 대해 조치를 취해야 한다. 그것만이 답.
62268,이 글 지워라 진짜 공들인거 무너질 수 없노 어짜피 한남충들 멍청해서 상관없겠지만ㅋㅋㅋ,이 글 지워라 진짜 공들인거 무너질 수 없다
62354,씨팔ㅋㅋㅋㅋ웃챙 ㅋㅋㅋ저걸 변명이라하노,저건 변명이 될 수 없다
62398,원래 먹사는 거짓말잘합니다,거짓말하는 목사가 많습니다
62571,이런게 싫으면 회사 그만두고 다른곳으로 이직해라 쓰레기들아 몸퉁아리 하나로 먹고사는주제에,이 일이 싫으면 회사 그만두고 이직하면 됩니다
62602,인터넷하고 교통 안좋은데 가면 못살거같은데 외국국적 따고 한국사는 검머외되고싶당 ㅎㅎ,한국이 다른 나라 보다 인터넷과 교통이 좋다. 한국 사는 외국인들은 편리하겠다.
62613,"우리나라에 문화라는게 있긴 있냐 ? 김치녀 문화, 학교문화 ,군대문화 그거빼곤",우리나라에 건강한 문화가 없는 것 같다.
62656,아 한남충좆같네,얘네 진짜 별로네
62659,ㅅㅂㅅㅂㅅㅂ,나는 비아냥거리고 있습니다
62761,옳다구나새로운 화력쇼다재재 방출 운동이다살인자는 나가야지지인생도 좆된거다하차 운동 시작한다허위사실로 인한 살인이다,옳다구나 새로운 화력쇼다 재재 방출 운동이다 살인자는 나가야지 지 인생도 망한거다 하차 운동 시작한다 허위사실로 인한 살인이다
62795,영국사람들 똑똑하지. 브렉트만봐도 알수있음 ㅇㅇ 미개 한국인과는 차원이다르,영국사람들이 한국인보다 더 똑똑한 것 같다. 브렉시트만 봐도 알 수 있다.
62882,사람없어서 군복무 늘어날 판에 지랄하고 있네,사람 없어서 군복무가 늘어날 수도 있는 상황에 저런 행동을 하는 게 이해가 되지 않는다.
62973,이제 문정부의 끝이 슬슬 보이는구나.. 촛불로 정권 탈취하더니 도대체 대한민국을 위해 발전적인 일을 한게 단 한건도 없다... 제발 빨리 꺼지길 바란다... 더불당과 그 부역자들 그리고 대깨문들도....,이제 문정부의 끝이 슬슬 보인다. 촛불로 정권 교체했는데 막상 대한민국을 위해 발전적인 일을 한 게 단 하나도 없다는 생각이 든다. 더불어민주당과 문재인 지지자들도 함께 빨리 물러났으면 좋겠다.
63191,맘충들 덕에 저 이모티콘보면 기분 다운됨,자기 애 밖에 모르는 엄마들 때문에 저 이모티콘 보면 기분 다운됨
63222,적화통일해서 맘충 자식새끼들 아오지 탄광에 취업했으면 좋겠다 통일을 응원 합니다 맘충 시발년들아,나는 자기 자식만 챙기는 엄마들이 싫습니다
63226,"영자가 틀린 말 한거 없는거 맞음 한국 사람들이 좆족, 짱개라고 하는건 짱개국 탈출해서한국이나 그 외 지역에 기생하면서 똥물 퍼뜨리는 새끼들은얘기하는거지아 화교 새끼들 포함",영자가 틀린 말 한거 없는거 같아 한국 사람들이 안좋게 말하는 거는 중국을 탈출해서 한국이나 그 외 지역에서 피해를 주면서 사는 사람들을 말하는거야
63290,차별이 아니라 성소수자 국민의 한사람으로 이 사태에 임해야지 성 소수자는 대한민국 하고 관계 없는 인간들 이냐? 이러니 니놈들이 게이라고 욕먹는 거야,차별이 아니라 성소수자 국민의 한사람으로 이 사태에 임해야지. 성소수자도 대한민국과 관계 있는 사람들이다. 이런 행동 때문에 성소수자가 비판받는 것 같다.
63342,경상도 씹새끼들 실망이다.,경상도 실망이다.
63407,TK 저것들은 왜구종자다 사람아니다,나는 TK를 좋아하지 않습니다
63413,린정하노 한남들 빡머갈 후드리 챱챱 뽀개버리고 싶노,인정한다. 한국 남성들을 별로 좋아하지 않는다.
63430,친일파 처단 이용하는 애들보면 야권애들이 더 많더라 ㅋㅋㅋ친일파는 처단해야되지만그렇다고 친중할 이유는 없자나? 개같은 짱깨랑 친중파 새끼들아,"친일파 처단 이용하는 애들보면 야권 애들이 더 많더라, 친일파를 좋아하지 않지만 그렇다고 친중할 이유는 없자나? 내가 좋아하지 않은 중국과 친중국파 사람들아"
63698,막짤에 남자 양갈래머리 좆같네ㅋㅋㅋ 왜저런머리함?,막짤에 남자 양갈래머리 마음에 들지 않는다. 왜 저런 머리함?
63713,당연히 저거 구라지ㅋㅋㅋㅋ 여권만 봐도 생년월일이 서기로 나와있는데 낚인다고? 나이차이 고작 한두살차이나는 틀딱상폐 커플당첨ㅋㅋㅋㅋ,당연히 저거 거짓말이지 여권만 봐도 생년월일이 서기로 나와있는데 속는다고? 나이차이 고작 한두살차이나는 커플당첨
63714,맘충에다가 네요충이네 ㅋ,아주머니에다가 네요체 쓰네 ㅋ
63803,"세금도 안내는것들이, 나랏돈은 젤많이 축네네~ 그것도%~하나님팔이로",세금을 내지 않는 사람들이 기독교를 언급하며 오히려 세금을 제일 많이 사용하고 있다.
63821,시발 용어만 다 붙이면 똑똑해보이는 줄 아네 보지들은겉멋만 존나게 들어가지고 시발 허1지웅이냐,용어만 다 붙이면 똑똑해보이는 줄 아네. 여자들이 겉멋만 든 것 같다
63886,그렇다고 가만히만 있으면 기어오르는게 페미다,나는 페미니스트를 좋아하지 않는다
64072,번번히 애비얘기는 없노ㅋ 하여간 투명애비 김치남들,아버지 이야기가 없는 걸로 봐서 아버지의 역할은 크지 않았던 것 같다
64108,미친 동성애옹호하는새끼들 모아다가 죄다 학살시켜야된다더럽고 추잡노 사회물다흐리고있네,동성애를 옹호하는 사람들의 의견에 강력히 반대한다. 사회에 혼란을 주고 있다.
64135,모국방문 지원을 왜 해줘야하냐 ㅋㅋㅋㅋㅋ말같지도 않는.소리하네,모국방문 지원은 해 줄 필요 없다고 생각한다
64143,젊은여자알바생들이 맘충들 더 극혐함 군대갔다온 남자알바생들은 그냥 저렇게 안따지고 보통 씨발씨발거리면서 그냥 치우더라,젊은 여자 알바생들이 본인의 아이들만 생각하고 행동하는 엄마들을 더 싫어한다. 군대 갔다 온 남자 알바생들은 보통 따지지 않고 참으면서 그냥 치우더라.
64183,팩폭오졌다 ㅋㅋㅋ,사실을 말했네 ㅋㅋㅋㅋ
64195,김치년 보슬아치년들이 결혼하면 맘충되는 거임. 결혼하기 전에 김치짓하던 버릇 못 고친 썅년들이 뭐 결혼하면 달라지겠나,한국 여자임을 자랑스럽게 여기는 사람들이 결혼하면 특권 요구하는 아주머니되는 거임. 결혼하기 전에 권력놀음 하던 버릇 못 고친 여자들이 뭐 결혼하면 달라지겠나
64259,이런새끼들덕이지노인혐오는 모르겟고 급식혐오는 존나 생겻다,이런 사람들 때문에 노인혐오보다 젊은이들을 싫어하게 되었다
64268,종교충들이 오히려 순수하지 못하고 타락해 있다,종교인들이 오히려 순수하지 못하고 타락해 있다
64279,별 시답잖은 뻘글... 그러니 기레기야.,별 시답잖은 글.. 그러니 기자야
64380,압구정에 광림교회랑 바로 옆에 압구정 성당 보면서 저 땅만 팔아도 도대체 얼마일까 가늠이 안가더라 ㅅㅂ,압구정에 광림교회랑 바로 옆에 압구정 성당 보면서 저 땅만 팔아도 도대체 얼마일까 가늠이 안가더라구요
64452,"페미니즘 = 정신병, 페미니스트 = 정신병자",페미니즘과 페미니스트를 이해할 수 없다.
64492,이정도면 정신병 아니냐? 기자야 치료받아라.,이정도면 문제가 있는것 같아 치료받아야 할 정도로
64521,내 전남충 얘기노 후팔놈,내 전남친 얘기 같은데...
64608,부럽다 오래가라 김치녀 만나지말고,부럽다. 좋은 사람 만나 오래 갔으면 좋겠다.
64615,뭐 지들이 지들 돈으로 혼수로 들여온다면야 상관 없는데,뭐 자기들이 자기들 돈으로 혼수로 들여온다면야 상관 없는데
64652,연기나 잘해라 이것들은 좀 뜨면 정치인 행세하네,정치보다 연기에 집중하면 좋겠다
64707,여기 댓글쓰는 남자들은 결혼 못하겠네 안팔리겠어 ~ 시대에 뒤쳐지게 여혐이나해서 누가 데려가겠어 ㅋ,여기 댓글쓰는 남자들은 결혼 못하겠네~ 시대에 뒤처지게 여자들을 싫어해서 누가 데려가겠어
64710,우린 여자니까 어케 해도 자댕이처럼 될숭없다,"우린 여자라, 남자와 다른 특성을 가지고 있다."
64769,아 기독교 잡것들 다 불태워버리고싶네,아 기독교를 별로 좋아하지 않는다.
64797,윗선에 분위기 파악 못하는 꼴통들만 있는듯,윗선에 분위기 파악 못하는 사람들만 있는 듯
64835,전라도 ip 차단좀해줘라 ㅠㅠ,저는 전라도를 좋아하지 않습니다
64845,뭔가 천박 한 이미지 왜 천 박 하게 보일까?못 배운 부류도 아닌데 희한해 묘해,고급스러운 이미지는 아니다. 실제로는 그렇지 않은 것 같은데 왜 그런지 모르겠다.
64874,월 순수입 500 이상씩 찍는데 미래가 안보인다 병든 애미까지 모시고 살려니까 답이 안나옴 진짜 아둥바둥 살아봐야 본전치기 인생이나 살고 있고 결혼은 무슨 내 앞가림도 못하는데 ㅉ,월 순수입 500 이상씩 찍는데 미래가 안보인다 병든 어머니까지 모시고 살려니까 답이 안나옴 진짜 아둥바둥 살아봐야 본전치기 인생이나 살고 있고 결혼은 무슨 내 앞가림도 못하는데 ㅉ
64883,동키치킨 홍어치킨이었노?,동키치킨 전라도 인가?
64964,확실히 무슬림들은 중국식 대처법이 정답이다짱깨 다른건 다 까도 이건 인정ㅋㅋㅋㅋㅋ,확실히 무슬림들은 중국식 대처법이 정답이다 중국인 다른 건 다 욕해도 이건 인정ㅋㅋㅋㅋㅋ
64976,이래서 자댕이한테는 사람취급 해주면 안된다 이기 쉰부랄달고 여자한테 대드노,이래서 이상한남자들 한테는 사람취급 해주면 안된다
65040,30대 상폐년이 나이 구라쳤는데도 속아놓고 조오탄다 ㅋㅋㅋㅋ,30대면서 나이 속였는데도 좋데
65061,지코존니무시하넼ㅋㅌㅋㅋㅋㅋㅋㅋ,지코 엄청 무시하네
65259,중학교3학년배구부주장시절에 감독에게 뒷치기 당한후로 운동 좆빠지게해서 똥꼬충애자들 밟고다님 ㄹㅇ 쓰레기들 많다 치욕감은 평생간다,중학교3학년 배구부 주장 시절에 감독에게 당한 후로 운동 죽도록 했다 치욕감은 평생간다
65265,으 조오팔 좆나 답답하네,당신이 답답합니다
65292,사우디 개슬람새끼들 씨발 밤새도록 음악 존나 크게 쳐틀어놓고 집에서 딸딸이를 치는지 존나시끄러움 개새끼들 씨발 좆미개 사막땅그지새끼들,사우디 무슬림들이 밤새도록 음악을 너무 크게 틀고 시끄럽게 행동한다. 자신의 행동에 대해 조금 더 생각했으면 좋겠다.
65402,와 씨발 이거 진짜 10대니까 한번쯤 해볼만한짓이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개귀엽다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"와 이건 정말 10대니까 한 번 정도 해볼 수 있는, 귀엽게 넘어갈 수 있는 행동인 것 같다."
65422,조선족은 ㄹㅇ 시진핑 개새끼 못하더라 ㅋㅋ,조선족은 진짜 시진핑 욕 못하더라
65481,"나도 에타에서 문재인, 피싸개 욕박고 다니다가 정지 5번당했음 ㅇㅇ 디시나 일베성향이면 저런사이트 화딱지나서 못함","나도 에타에서 문재인, 여자 욕하고 다니다가 정지 5번당했음 ㅇㅇ 디시나 일베성향이면 저런사이트 화나서 못함"
65588,씨발 빼박 인도간 한남충이노. 저런 짓할 놈은 한남충밖에 없다...,분명 인도에 간 남자일 것으로 보인다. 저런 짓을 할만 한 사람은 그 남자들밖에 없다...
